web_scraper_order,web_scraper_start_url,data,data2,data3,image
"1786187544-15","https://sawa9ly.app/category/10?page=4","1786187544-15","4,500 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/44620/IPL-CNC.jpg"
"1786187544-16","https://sawa9ly.app/category/10?page=4","1786187544-16","4,600 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/42670/CALFMASSAGER-CNC.jpg"
"1786187544-18","https://sawa9ly.app/category/10?page=4","1786187544-18","2,100 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/40702/FZ79KNEE-CNC.jpg"
"1786187544-19","https://sawa9ly.app/category/10?page=4","1786187544-19","1,000 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/39787/EARWAXCLEANER.jpg"
"1786187544-20","https://sawa9ly.app/category/10?page=4","1786187544-20","4,300 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/39455/EN4105-(6).jpg"
"1786187539-1","https://sawa9ly.app/category/10?page=3","1786187539-1","3,800 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/57655/CNaier-3en1-cnc.jpg"
"1786187539-2","https://sawa9ly.app/category/10?page=3","1786187539-2","13,000 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/57573/Massage-Cushion-cnc.jpg"
"1786187539-3","https://sawa9ly.app/category/10?page=3","1786187539-3","2,800 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/57567/Suction-Massage-cnc.jpg"
"1786187539-4","https://sawa9ly.app/category/10?page=3","1786187539-4","1,800 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/57543/ZL-228-CNC.jpg"
"1786187539-5","https://sawa9ly.app/category/10?page=3","1786187539-5","3,500 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/57510/Push-Massage-cnc.jpg"
"1786187539-6","https://sawa9ly.app/category/10?page=3","1786187539-6","4,300 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/57468/massage-head-cnc.jpg"
"1786187539-7","https://sawa9ly.app/category/10?page=3","1786187539-7","3,950 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/57370/massage-shoes-cnc.jpg"
"1786187539-8","https://sawa9ly.app/category/10?page=3","1786187539-8","3,950 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/57293/Bath-Brush-cnc.jpg"
"1786187539-9","https://sawa9ly.app/category/10?page=3","1786187539-9","4,600 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/56831/Massage-Comb-cnc.jpg"
"1786187539-10","https://sawa9ly.app/category/10?page=3","1786187539-10","4,990 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/56601/Oxy-Injector-CNC2.jpg"
"1786187539-11","https://sawa9ly.app/category/10?page=3","1786187539-11","6,500 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/56349/Staricare-Ceinture-Dorsal-cnc.jpg"
"1786187539-12","https://sawa9ly.app/category/10?page=3","1786187539-12","3,800 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/56337/Staricare-Anti-rides-cnc.jpg"
"1786187539-13","https://sawa9ly.app/category/10?page=3","1786187539-13","5,600 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/56330/Staricare-Cervicale-cnc.jpg"
"1786187539-14","https://sawa9ly.app/category/10?page=3","1786187539-14","4,400 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/56022/en-1971-cnc.jpg"
"1786187539-15","https://sawa9ly.app/category/10?page=3","1786187539-15","1,700 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/55921/Sleep-Mask-cnc.jpg"
"1786187539-16","https://sawa9ly.app/category/10?page=3","1786187539-16","2,600 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/55643/Mirroir-2B-cnc-1.jpg"
"1786187539-17","https://sawa9ly.app/category/10?page=3","1786187539-17","1,000 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/54126/Ongles-16Pcs-7-600x600.jpg"
"1786187533-2","https://sawa9ly.app/category/10?page=2","1786187533-2","2,300 دج","+ أضف إلى السلة","https://sawa9ly.app/storage/62185/XU-3009-CNC.jpg"
"1786187533-3","https://sawa9ly.app/category/10?page=2","1786187533-3","2,450 دج","+ أضف إلى السلة","https://sawa9ly.app/storage/62172/XU-3004-CNC.jpg"
"1786187533-4","https://sawa9ly.app/category/10?page=2","1786187533-4","8,300 دج","+ أضف إلى السلة","https://sawa9ly.app/storage/61925/Philips-QP2734-23-CNC.jpg"
"1786187533-5","https://sawa9ly.app/category/10?page=2","1786187533-5","8,700 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/61138/QP2824-10-CNC.jpg"
"1786187533-7","https://sawa9ly.app/category/10?page=2","1786187533-7","950 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/59875/Patch-PAD-CNC.jpg"
"1786187533-8","https://sawa9ly.app/category/10?page=2","1786187533-8","20,000 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/59698/Massage-Jambe-cnc.jpg"
"1786187533-9","https://sawa9ly.app/category/10?page=2","1786187533-9","9,500 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/59682/Otoscope-cnc.jpg"
"1786187533-10","https://sawa9ly.app/category/10?page=2","1786187533-10","6,950 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/59277/QP2510-CNC-600x600.jpg"
"1786187533-11","https://sawa9ly.app/category/10?page=2","1786187533-11","14,400 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/59244/elt-8104-cnc-1-600x600.jpg"
"1786187533-12","https://sawa9ly.app/category/10?page=2","1786187533-12","650 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/59229/Ciseaux-Onglerie-V2-cnc.jpg"
"1786187533-14","https://sawa9ly.app/category/10?page=2","1786187533-14","1,750 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/58902/Twist-Secret-cnc.jpg"
"1786187533-15","https://sawa9ly.app/category/10?page=2","1786187533-15","2,400 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/61414/YX-228-cnc2.jpg"
"1786187533-19","https://sawa9ly.app/category/10?page=2","1786187533-19","2,050 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/57904/Feetfix-cnc.jpg"
"1786187533-20","https://sawa9ly.app/category/10?page=2","1786187533-20","1,600 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/57846/X6-Brosse-cnc.jpg"
"1786187519-3","https://sawa9ly.app/category/10","1786187519-3","7,400 دج","+ أضف إلى السلة","https://sawa9ly.app/storage/74535/1781432607347-gn9spv.jpg"
"1786187519-5","https://sawa9ly.app/category/10","1786187519-5","750 دج","+ أضف إلى السلة","https://sawa9ly.app/storage/73217/1779181699278_czutjbcq_skin-nano-shaper-cnc.jpg"
"1786187519-8","https://sawa9ly.app/category/10","1786187519-8","1,300 دج","+ أضف إلى السلة","https://sawa9ly.app/storage/72615/1778410865518_trda4chj_kit-manu-4pcs-cnc.webp"
"1786187519-9","https://sawa9ly.app/category/10","1786187519-9","1,450 دج","+ أضف إلى السلة","https://sawa9ly.app/storage/72523/1778317078282_b597l6pa_hair-remover-3in1-cnc.jpg"
"1786187519-10","https://sawa9ly.app/category/10","1786187519-10","5,500 دج","+ أضف إلى السلة","https://sawa9ly.app/storage/72314/1777971623530_50oxdxev_so-massager-cnc.jpg"
"1786187519-11","https://sawa9ly.app/category/10","1786187519-11","1,600 دج","+ أضف إلى السلة","https://sawa9ly.app/storage/70528/1775379962250_2ipiu14f_comfort-cushions-cnc.jpg"
"1786187519-12","https://sawa9ly.app/category/10","1786187519-12","1,500 دج","+ أضف إلى السلة","https://sawa9ly.app/storage/70221/topikcncc.jpg"
"1786187519-13","https://sawa9ly.app/category/10","1786187519-13","1,000 دج","+ أضف إلى السلة","https://sawa9ly.app/storage/68748/silpine-cnc.jpg"
"1786187519-14","https://sawa9ly.app/category/10","1786187519-14","1,400 دج","+ أضف إلى السلة","https://sawa9ly.app/storage/67598/V-Face-Lift-v3-cnc.jpg"
"1786187519-15","https://sawa9ly.app/category/10","1786187519-15","4,300 دج","+ أضف إلى السلة","https://sawa9ly.app/storage/67482/Wahl-Travel-Kit-cnc.jpg"
"1786187519-16","https://sawa9ly.app/category/10","1786187519-16","2,300 دج","+ أضف إلى السلة","https://sawa9ly.app/storage/66583/Utogru-5.jpg"
"1786187519-17","https://sawa9ly.app/category/10","1786187519-17","2,000 دج","+ أضف إلى السلة","https://sawa9ly.app/storage/66576/Body-Accel-cnc.jpg"
"1786187519-18","https://sawa9ly.app/category/10","1786187519-18","850 دج","+ أضف إلى السلة","https://sawa9ly.app/storage/65730/Dazzling-White-cnc.jpg"
"1786187777-1","https://sawa9ly.app/category/9?page=9","","3 PCS Sac à dos multifonctionnel Avec Sortie USB ET Sortie kit-man - bleu","1,750 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/25300/WhatsApp-Image-2022-04-27-at-02.26.13-1.jpg"
"1786187777-2","https://sawa9ly.app/category/9?page=9","","Sac à dos Scolaire pour enfants IKOZDS Orthopédique et Confortable","1,950 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/24935/XK-Kids-12.jpg"
"1786187777-3","https://sawa9ly.app/category/9?page=9","","Sac à Dos orthopédique d’école primaire pour Enfant Garçon et Fille Étanche – Rouge","1,750 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/23510/paintjkkjgjhjh-rouge.jpg"
"1786187777-4","https://sawa9ly.app/category/9?page=9","","Sac à Dos orthopédique d’école primaire pour Enfant Garçon et Fille Étanche – Bleu","1,750 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/23508/paintjkkjgjhjh.jpg"
"1786187777-5","https://sawa9ly.app/category/9?page=9","","Sac de pique-nique en maille, compartiment Isotherme avec fermeture éclair","1,450 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/19717/WlBJXtDN_2x.jpg"
"1786187777-6","https://sawa9ly.app/category/9?page=9","","Sac de rangement pour chaussures imperméables a double Ouverture V2","1,550 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/19695/9785deb2587848588b6fc49e6571e2856cc22dfa_original.jpg"
"1786187777-7","https://sawa9ly.app/category/9?page=9","","Sac à dos oxford Antivol étanche Pour Femme – Biege","1,850 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/24226/Yiobei-sac-cnc.jpg"
"1786187777-8","https://sawa9ly.app/category/9?page=9","","Sac à dos oxford Antivol étanche pour femmes – multicouleur – حقيبة ظهر أكسفورد مقاومة للماء ومضادة للسرقة للنساء","1,850 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/12810/Sac-a-dos-oxford-multicouleurs-main-img-(1).jpg"
"1786187777-9","https://sawa9ly.app/category/9?page=9","","Sac à bandoulière à motif floral avec motif de patch de lettre","2,450 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/12702/Sac-a-bandouliere-a-motif-floral-avec-motif-de-patch-de-lettre.jpg"
"1786187777-10","https://sawa9ly.app/category/9?page=9","","Sacs à bandoulière pied-de-poule Vintage pour femmes grande capacité","2,400 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/12697/photo_5800754908851453507_x.jpg"
"1786187777-11","https://sawa9ly.app/category/9?page=9","","Sac à main pour femme  motif a fleur","2,400 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/12608/photo_5800754908851453492_x.jpg"
"1786187777-12","https://sawa9ly.app/category/9?page=9","","Sac à main burberry Grande capacité avec un  portefeuille pour femme","1,250 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/10632/msg1472146506-2395.jpg"
"1786187777-13","https://sawa9ly.app/category/9?page=9","","Sac à dos oxford Antivol étanche Pour Femme – Noir","2,150 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/6674/3-14.jpg"
"1786187777-14","https://sawa9ly.app/category/9?page=9","","Sac à Dos orthopédique d'école primaire pour Enfant Garçon et Fille Étanche","1,950 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/5539/Sac-Dos-d-cole-Primaire-pour-Enfant-Gar-on-et-Fille-Sacoche-tanche-Orth4WD.jpg_960x960.jpg"
"1786187777-15","https://sawa9ly.app/category/9?page=9","","Sac à Dos orthopédique d’école primaire pour Enfant Garçon et Fille Étanche – Rose","1,750 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/25713/H986eda5e1fec447b81896e6e0f1fa8c3D.jpg"
"1786187777-16","https://sawa9ly.app/category/9?page=9","","Sacoche  sous-bras Anti-vol Multi-Poche Design Élégant Pour Voyage Quotidien","1,600 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/3635/WhatsApp-Image-2022-09-21-at-7.18.01-PM.jpeg"
"1786187777-17","https://sawa9ly.app/category/9?page=9","","Joy Start Sacs à dos loptop USB 3 PCS multifonctionnel Avec Sortie USB ET Sortie kit-man","1,700 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/3631/38-cm-4.jpg"
"1786187777-18","https://sawa9ly.app/category/9?page=9","","Sac à dos oxford Antivol étanche Pour Femme - Gris","1,620 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/3598/Sa0016302051d44f1911a219e1d7d3634T.jpg"
"1786187772-1","https://sawa9ly.app/category/9?page=8","","Ensemble de sacs d’école Kawai pour adolescents 4Pcs CLBD V1 Mauve – محفظة 4 قطع كاواي بنفسجي","2,350 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/52548/Sac-Chinois-V3-1.jpg"
"1786187772-2","https://sawa9ly.app/category/9?page=8","","Ensemble de sacs d’école Kawai pour adolescents 4Pcs Lapin X Marron – محفظة 4 قطع كاواي بني","2,150 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/52313/Sac-Lapin-1.jpg"
"1786187772-3","https://sawa9ly.app/category/9?page=8","","Ensemble de sacs d’école Kawai pour adolescents 4Pcs Lapin X Gris – محفظة 4 قطع كاواي رمادي","2,150 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/52376/13811c55-a381-40e2-9fd9-7c331810ff4b.jpeg"
"1786187772-4","https://sawa9ly.app/category/9?page=8","","Ensemble de sacs d’école Kawai pour adolescents 4Pcs Lapin X Blanc – محفظة 4 قطع كاواي أبيض","2,150 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/52308/Sac-Lapin-10.jpg"
"1786187772-5","https://sawa9ly.app/category/9?page=8","","Sac de Poitrine Fashion pour hommes avec bandoulière LX067 – حقيبة أغراض حجم كبير","1,950 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/46831/LX067.jpg"
"1786187772-6","https://sawa9ly.app/category/9?page=8","","Celion Kail Sac à Bandoulière Décontracté pour Hommes – حقيبة أغراض رجالية","2,050 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/46825/celion-kail-2.jpg"
"1786187772-7","https://sawa9ly.app/category/9?page=8","","Sac de Poitrine Fashion Bag pour hommes avec bandoulière LX066 – حقيبة أغراض رجالية","1,950 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/46816/LX066.jpg"
"1786187772-8","https://sawa9ly.app/category/9?page=8","","Sac à bandoulière antivol dissimulé sous les aisselles – حقيبة أغراض مضادة لسرقة","1,400 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/46799/007.jpg"
"1786187772-9","https://sawa9ly.app/category/9?page=8","","Pack 3Pcs Cabas Sac a Dos et Pochette en Tissue Imperméable Beige","3,500 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/36290/Cabas-Black-12.jpg"
"1786187772-12","https://sawa9ly.app/category/9?page=8","","Fashion Black Sac de poitrine décontracté pour hommes avec bandoulière LX068 - Bleu","2,300 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/27377/Fashion-Black-13.jpg"
"1786187772-13","https://sawa9ly.app/category/9?page=8","","Fashion Black Sac de poitrine décontracté pour hommes avec bandoulière LX068 - Gris","2,300 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/27376/Fashion-Black-14.jpg"
"1786187772-14","https://sawa9ly.app/category/9?page=8","","Fashion Black Sac de poitrine décontracté pour hommes avec bandoulière LX068 - Noir","2,300 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/27366/Fashion-Black-cnc-1-(1).jpg"
"1786187772-15","https://sawa9ly.app/category/9?page=8","","Sac à Dos orthopédique d’école primaire et Tablet LCD pour Enfants Cadeau - Bleu","3,000 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/26172/Pack-Sac-Tablet-bleu.jpg"
"1786187772-16","https://sawa9ly.app/category/9?page=8","","Sac à Dos orthopédique d’école primaire et Tablet LCD pour Enfants Cadeau - Rouge","3,000 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/25666/Pack-Sac-Tablet.jpg"
"1786187772-17","https://sawa9ly.app/category/9?page=8","","Ensemble scolaire CLBD Bag 4 en 1 sac à dos, sac, trousse , trousse à crayons - Rose","2,250 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/25442/O1CN01f5lQs91e8MAVKBGX0_!!2924663826-0-cib.jpg"
"1786187772-18","https://sawa9ly.app/category/9?page=8","","3 PCS Sac à dos multifonctionnel Avec Sortie USB ET Sortie kit-man - Gris","1,700 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/25306/O1CN01zcQ92N20B29nx8ubS_!!2200695866810-0-cib.jpg"
"1786187772-19","https://sawa9ly.app/category/9?page=8","","3 PCS Sac à dos multifonctionnel Avec Sortie USB ET Sortie kit-man - Grenat","1,700 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/25305/Joy-star-red-4.jpg"
"1786187772-20","https://sawa9ly.app/category/9?page=8","","3 PCS Sac à dos multifonctionnel Avec Sortie USB ET Sortie kit-man - Noir","1,700 دج","+ أضف إلى السلة","https://sawaqli.fra1.cdn.digitaloceanspaces.com/25303/WhatsApp-Image-2022-04-27-at-02.26.13-3-600x600.jpg"
